# This file is generated by MACS version 2.1.1.20160309
# Command line: callpeak -t GSM1018048_sora_H3K4me3.bed -f BED --nomodel
# ARGUMENTS LIST:
# name = NA
# format = BED
# ChIP-seq file = ['GSM1018048_sora_H3K4me3.bed']
# control file = None
# effective genome size = 2.70e+09
# band width = 300
# model fold = [5, 50]
# qvalue cutoff = 5.00e-02
# Larger dataset will be scaled towards smaller dataset.
# Range for calculating regional lambda is: 10000 bps
# Broad region calling is off
# Paired-End mode is off

# tag size is determined as 150 bps
# total tags in treatment: 18115973
# tags after filtering in treatment: 18115972
# maximum duplicate tags at the same position in treatment = 1
# Redundant rate in treatment: 0.00
# d = 200
chr	start	end	length	abs_summit	pileup	-log10(pvalue)	fold_enrichment	-log10(qvalue)	name
chr14	102228190	102228997	808	102228752	106.00	47.87791	5.96433	45.16461	NA_peak_10093
chr14	102258657	102259054	398	102258852	17.00	14.05834	7.68599	11.79753	NA_peak_10094
chr14	102275793	102277396	1604	102276499	134.00	75.74852	8.08383	72.50146	NA_peak_10095
chr14	102413903	102414477	575	102414227	166.00	105.50412	9.75467	101.35929	NA_peak_10096
chr14	102414669	102415512	844	102415034	151.00	90.69737	8.89930	87.04814	NA_peak_10097
chr14	102430908	102432715	1808	102431124	164.00	83.67078	7.16768	80.22151	NA_peak_10098
chr14	102438349	102438855	507	102438738	33.00	24.25408	8.85417	21.85860	NA_peak_10099
chr14	102439040	102439426	387	102439234	28.00	19.40028	7.75401	17.06675	NA_peak_10100
chr14	102529302	102529501	200	102529448	12.00	8.67317	5.55099	6.50171	NA_peak_10101
chr14	102552437	102553492	1056	102553253	180.00	104.01365	8.53774	99.92131	NA_peak_10102
chr14	102553683	102554320	638	102553860	153.00	79.12030	7.25730	75.79032	NA_peak_10103
chr14	102605260	102606088	829	102605876	164.00	79.75255	6.74571	76.40646	NA_peak_10104
chr14	102606243	102607246	1004	102606466	168.00	83.16891	6.90924	79.73348	NA_peak_10105
chr14	102651534	102652256	723	102652035	24.00	19.22847	8.74126	16.89704	NA_peak_10106
chr14	102701614	102701854	241	102701687	9.00	5.80944	4.26999	3.70347	NA_peak_10107
chr14	102746294	102747121	828	102746753	14.00	9.70412	5.76923	7.51314	NA_peak_10108
chr14	102770799	102772003	1205	102771369	157.00	106.39391	10.71913	102.21685	NA_peak_10109
chr14	102780438	102781164	727	102780882	111.00	42.49202	5.00000	39.85800	NA_peak_10110
chr14	102783040	102783292	253	102783182	72.00	11.20944	2.42525	8.99338	NA_peak_10111
chr14	102783490	102784303	814	102783657	158.00	62.22235	5.27888	59.26614	NA_peak_10112
chr14	102785633	102786901	1269	102786521	147.00	64.61817	5.93424	61.61504	NA_peak_10113
chr14	102828535	102830226	1692	102829070	164.00	97.67415	8.85193	93.80457	NA_peak_10114
chr14	102904554	102904877	324	102904722	34.00	36.11007	14.94498	33.56300	NA_peak_10115
chr14	102975031	102975819	789	102975598	111.00	73.54781	9.96441	70.35325	NA_peak_10116
chr14	102976291	102976874	584	102976534	121.00	84.14739	10.85409	80.68544	NA_peak_10117
chr14	102982786	102983946	1161	102983203	129.00	103.90675	13.97849	99.81884	NA_peak_10118
chr14	102990746	102990976	231	102990824	44.00	13.34534	3.62903	11.09561	NA_peak_10119
chr14	102991171	102992376	1206	102991360	142.00	101.36363	11.53226	97.36671	NA_peak_10120
chr14	103034392	103034746	355	103034480	13.00	9.69456	5.97799	7.50379	NA_peak_10121
chr14	103057674	103058760	1087	103058202	161.00	69.03045	5.80229	65.93632	NA_peak_10122
chr14	103059020	103060351	1332	103059962	129.00	45.45911	4.65283	42.78223	NA_peak_10123
chr14	103121467	103121669	203	103121601	10.00	6.31450	4.43548	4.19855	NA_peak_10124
chr14	103150453	103150813	361	103150600	10.00	6.72795	4.69699	4.59850	NA_peak_10125
chr14	103244164	103245329	1166	103244798	129.00	82.59753	9.62963	79.17725	NA_peak_10126
chr14	103261654	103261928	275	103261791	19.00	16.38577	8.53999	14.09208	NA_peak_10127
chr14	103388940	103389746	807	103389415	41.00	36.05330	12.28070	33.50702	NA_peak_10128
chr14	103522302	103523777	1476	103523434	149.00	67.22915	6.12245	64.17300	NA_peak_10129
chr14	103524164	103524951	788	103524342	158.00	74.70683	6.50041	71.48498	NA_peak_10130
chr14	103541489	103542594	1106	103541903	133.00	105.90361	13.75770	101.74419	NA_peak_10131
chr14	103557549	103558333	785	103557826	76.00	70.82446	16.31356	67.69093	NA_peak_10132
chr14	103569843	103570924	1082	103570232	79.00	53.44273	9.77995	50.64130	NA_peak_10133
chr14	103571145	103571422	278	103571279	27.00	8.61189	3.45679	6.44460	NA_peak_10134
chr14	103589788	103591367	1580	103589992	110.00	45.60202	5.43585	42.92305	NA_peak_10135
chr14	103655015	103655806	792	103655303	56.00	48.46020	13.25581	45.73803	NA_peak_10136
chr14	103719898	103720344	447	103720183	15.00	11.82423	6.83199	9.59739	NA_peak_10137
chr14	103726560	103727501	942	103727165	86.00	68.15238	12.71930	65.07696	NA_peak_10138
chr14	103799523	103800351	829	103800045	169.00	72.22550	5.79809	69.06079	NA_peak_10139
chr14	103800572	103802002	1431	103800793	167.00	70.58461	5.72207	67.45657	NA_peak_10140
chr14	103851121	103853289	2169	103851460	151.00	69.56773	6.28099	66.46198	NA_peak_10141
chr14	103870386	103870599	214	103870492	12.00	8.67317	5.55099	6.50171	NA_peak_10142
chr14	103987606	103988947	1342	103988769	100.00	62.18147	8.95390	59.22601	NA_peak_10143
chr14	103994760	103996391	1632	103995273	135.00	80.14304	8.66242	76.78710	NA_peak_10144
chr14	104028069	104029113	1045	104028876	156.00	70.91499	6.19574	67.77963	NA_peak_10145
chr14	104029298	104030187	890	104029663	157.00	71.44209	6.20581	68.29505	NA_peak_10146
chr14	104094882	104096763	1882	104095934	157.00	81.04372	7.25436	77.66445	NA_peak_10147
chr14	104181116	104181799	684	104181629	111.00	61.63299	7.74550	58.68818	NA_peak_10148
chr14	104182122	104183212	1091	104182271	129.00	78.60809	8.95317	75.29083	NA_peak_10149
chr14	104312892	104313786	895	104313317	124.00	78.89506	9.49848	75.57066	NA_peak_10150
chr14	104314081	104314770	690	104314225	119.00	74.25574	9.18836	71.04478	NA_peak_10151
chr14	104338233	104338896	664	104338588	15.00	11.82423	6.83199	9.59739	NA_peak_10152
chr14	104346212	104346968	757	104346381	38.00	33.45564	11.96319	30.94343	NA_peak_10153
chr14	104367522	104367866	345	104367710	28.00	27.80538	12.38298	25.36520	NA_peak_10154
chr14	104376569	104376825	257	104376744	14.00	10.74554	6.40499	8.53631	NA_peak_10155
chr14	104387071	104388428	1358	104387668	153.00	112.78110	12.26115	108.35000	NA_peak_10156
chr14	104544058	104544481	424	104544294	24.00	22.55727	10.67498	20.18311	NA_peak_10157
chr14	104551545	104552320	776	104551969	56.00	55.76276	16.66667	52.92229	NA_peak_10158
chr14	104582606	104583850	1245	104583104	100.00	72.10021	11.19734	68.93824	NA_peak_10159
chr14	104602912	104603230	319	104602983	32.00	5.10758	2.23275	3.02403	NA_peak_10160
chr14	104604051	104605374	1324	104604728	105.00	55.34029	7.19132	52.50691	NA_peak_10161
chr14	104741864	104742566	703	104742171	30.00	23.88743	9.50920	21.49645	NA_peak_10162
chr14	104808227	104808524	298	104808400	18.00	15.21100	8.11299	12.93361	NA_peak_10163
chr14	104928024	104928684	661	104928240	24.00	22.12147	10.41667	19.75300	NA_peak_10164
chr14	105106559	105106797	239	105106689	18.00	15.21100	8.11299	12.93361	NA_peak_10165
chr14	105116429	105117081	653	105116728	81.00	80.35389	18.55204	76.99256	NA_peak_10166
chr14	105144152	105144733	582	105144527	28.00	10.46386	3.99449	8.26110	NA_peak_10167
chr14	105146575	105146941	367	105146771	24.00	7.74610	3.39674	5.59396	NA_peak_10168
chr14	105147153	105147399	247	105147276	24.00	7.72027	3.38753	5.56861	NA_peak_10169
chr14	105147610	105148612	1003	105147927	34.00	14.49294	4.72973	12.22628	NA_peak_10170
chr14	105155428	105157244	1817	105156164	153.00	83.69172	7.81726	80.24210	NA_peak_10171
chr14	105190020	105191724	1705	105190298	125.00	76.76866	9.02579	73.49699	NA_peak_10172
chr14	105218632	105219278	647	105218868	95.00	40.83932	5.58140	38.22849	NA_peak_10173
chr14	105219473	105220426	954	105219702	180.00	119.98803	10.57243	115.24320	NA_peak_10174
chr14	105260923	105261706	784	105261362	101.00	64.12189	9.23913	61.12855	NA_peak_10175
chr14	105262209	105262568	360	105262372	106.00	58.67611	7.67575	55.78507	NA_peak_10176
chr14	105267244	105267942	699	105267469	115.00	88.40203	12.69147	84.82059	NA_peak_10177
chr14	105281628	105283207	1580	105282246	149.00	87.17953	8.56164	83.63326	NA_peak_10178
chr14	105292354	105294098	1745	105292768	148.00	98.33311	10.33287	94.44172	NA_peak_10179
chr14	105330690	105331523	834	105331286	128.00	71.13999	7.86585	67.99949	NA_peak_10180
chr14	105331748	105332751	1004	105332386	103.00	49.07997	6.33374	46.34824	NA_peak_10181
chr14	105399445	105400491	1047	105399812	90.00	67.29254	11.66667	64.23502	NA_peak_10182
chr14	105435800	105436037	238	105435974	27.00	4.05282	2.09895	2.01840	NA_peak_10183
chr14	105436234	105437118	885	105436684	115.00	69.10303	8.66966	66.00729	NA_peak_10184
chr14	105443358	105444684	1327	105444173	162.00	92.73540	8.35897	89.02481	NA_peak_10185
chr14	105444922	105445146	225	105445021	65.00	18.31097	3.59086	15.99167	NA_peak_10186
chr14	105451701	105452854	1154	105452353	144.00	119.69995	15.01035	114.96829	NA_peak_10187
chr14	105486235	105487427	1193	105487034	133.00	56.28540	5.64448	53.43606	NA_peak_10188
chr14	105487784	105488505	722	105487968	156.00	75.11890	6.64129	71.88727	NA_peak_10189
chr14	105499465	105500270	806	105499952	57.00	48.85703	13.12217	46.12869	NA_peak_10190
chr14	105511908	105512185	278	105512049	25.00	23.84539	11.10198	21.45496	NA_peak_10191
chr14	105553102	105553965	864	105553564	87.00	53.40314	8.62745	50.60238	NA_peak_10192
chr14	105554185	105554566	382	105554382	43.00	10.84762	3.12945	8.63699	NA_peak_10193
chr14	105559057	105559608	552	105559410	101.00	43.91281	5.68562	41.25850	NA_peak_10194
chr14	105559860	105560742	883	105560102	167.00	105.70898	9.69977	101.55660	NA_peak_10195
chr14	105633996	105634607	612	105634390	114.00	88.52165	12.89238	84.93665	NA_peak_10196
chr14	105635082	105635674	593	105635481	79.00	50.19379	8.92857	47.44475	NA_peak_10197
chr14	105646874	105648100	1227	105647233	126.00	106.69762	15.22782	102.50992	NA_peak_10198
chr14	105714385	105715258	874	105714687	111.00	94.75746	15.13514	90.98360	NA_peak_10199
chr14	105715435	105715656	222	105715534	37.00	16.65700	5.09383	14.35978	NA_peak_10200
chr14	105766270	105768256	1987	105767571	156.00	89.36385	8.34219	85.75426	NA_peak_10201
chr14	105780332	105780864	533	105780676	135.00	91.32703	10.52632	87.65836	NA_peak_10202
chr14	105781260	105782132	873	105781705	112.00	67.85818	8.74613	64.78909	NA_peak_10203
chr14	105864395	105865563	1169	105865117	155.00	107.89793	11.17478	103.66415	NA_peak_10204
chr14	105881177	105881834	658	105881514	101.00	68.60911	10.22044	65.52390	NA_peak_10205
chr14	105885718	105886133	416	105885968	106.00	54.72950	7.01180	51.90648	NA_peak_10206
chr14	105886378	105887456	1079	105886877	104.00	64.85729	9.03614	61.84938	NA_peak_10207
chr14	105940095	105940941	847	105940778	125.00	65.25117	7.22477	62.23536	NA_peak_10208
chr14	105941149	105942027	879	105941480	140.00	78.92252	8.08486	75.59737	NA_peak_10209
chr14	105947465	105948385	921	105947941	55.00	39.12350	9.79021	36.53612	NA_peak_10210
chr14	105953497	105954502	1006	105953874	124.00	44.09565	4.68165	41.43871	NA_peak_10211
chr14	105956228	105956993	766	105956721	137.00	53.45615	5.18018	50.65451	NA_peak_10212
chr14	105957623	105958111	489	105957896	130.00	48.58067	4.93595	45.85664	NA_peak_10213
chr14	105992315	105992798	484	105992614	103.00	58.93681	8.00000	56.04115	NA_peak_10214
chr14	105993038	105993657	620	105993218	103.00	59.27182	8.06202	56.37026	NA_peak_10215
chr14	105994419	105994884	466	105994739	79.00	37.81074	6.18238	35.24102	NA_peak_10216
chr14	106004372	106004698	327	106004551	24.00	22.55727	10.67498	20.18311	NA_peak_10217
chr14	106146312	106146614	303	106146470	19.00	16.38577	8.53999	14.09208	NA_peak_10218
chr14	106713867	106714066	200	106713908	9.00	5.80944	4.26999	3.70347	NA_peak_10219
chr14	106995763	106996180	418	106995849	13.00	9.69456	5.97799	7.50379	NA_peak_10220
chr14	107210818	107211530	713	107210999	31.00	24.92542	9.75610	22.52160	NA_peak_10221
chr14	107252180	107254366	2187	107253206	117.00	47.76532	5.37341	45.05376	NA_peak_10222
chr14	107280954	107281362	409	107281171	13.00	9.69456	5.97799	7.50379	NA_peak_10223
chr15	20398556	20398843	288	20398692	14.00	10.74554	6.40499	8.53631	NA_peak_10224
chr15	20561832	20562106	275	20561960	31.00	25.15460	9.87654	22.74775	NA_peak_10225
chr15	20568877	20569273	397	20569190	11.00	5.44741	3.75000	3.35644	NA_peak_10226
chr15	20851271	20851598	328	20851490	11.00	5.82105	3.97351	3.71482	NA_peak_10227
chr15	20863486	20863762	277	20863620	17.00	9.61425	5.11364	7.42740	NA_peak_10228
chr15	20981338	20981537	200	20981476	13.00	9.69456	5.97799	7.50379	NA_peak_10229
chr15	21892715	21892998	284	21892833	10.00	6.72795	4.69699	4.59850	NA_peak_10230
chr15	21927865	21928319	455	21928028	24.00	15.04109	6.51042	12.76697	NA_peak_10231
chr15	21967990	21968536	547	21968166	21.00	18.79750	9.39399	16.47151	NA_peak_10232
chr15	21988003	21988234	232	21988081	21.00	18.79750	9.39399	16.47151	NA_peak_10233
chr15	22386971	22387734	764	22387329	97.00	79.11344	13.64902	75.78367	NA_peak_10234
chr15	22399269	22399716	448	22399316	10.00	6.60930	4.62185	4.48753	NA_peak_10235
chr15	22436288	22436487	200	22436322	9.00	5.80944	4.26999	3.70347	NA_peak_10236
chr15	22511266	22511542	277	22511391	36.00	28.76848	10.22099	26.31622	NA_peak_10237
chr15	22512356	22512643	288	22512506	19.00	11.27703	5.61798	9.05994	NA_peak_10238
chr15	22544672	22546061	1390	22545253	89.00	50.31416	7.73196	47.56320	NA_peak_10239
chr15	22646788	22647470	683	22647139	32.00	29.89072	12.13235	27.42421	NA_peak_10240
chr15	22692435	22693233	799	22692786	54.00	55.20848	17.18750	52.37750	NA_peak_10241
chr15	22798634	22798935	302	22798809	22.00	18.26694	8.77863	15.94827	NA_peak_10242
chr15	22803192	22803531	340	22803340	21.00	16.58249	8.08824	14.28621	NA_peak_10243
chr15	22832805	22834386	1582	22833192	165.00	99.82983	9.06114	95.88634	NA_peak_10244
chr15	22891950	22893978	2029	22892465	186.00	90.66331	6.81984	87.01501	NA_peak_10245
chr15	23032849	23033137	289	23032956	68.00	11.50442	2.53118	9.28389	NA_peak_10246
chr15	23033340	23034426	1087	23034211	165.00	73.54311	6.07613	70.34863	NA_peak_10247
chr15	23034613	23035489	877	23034824	129.00	46.50694	4.75842	43.81449	NA_peak_10248
chr15	23085400	23087361	1962	23086802	156.00	85.81754	7.88945	82.30971	NA_peak_10249
chr15	23115062	23115781	720	23115414	42.00	41.78989	14.93056	39.16574	NA_peak_10250
chr15	23207328	23208982	1655	23207967	79.00	50.67014	9.04977	47.91350	NA_peak_10251
chr15	23217006	23217479	474	23217132	24.00	22.55727	10.67498	20.18311	NA_peak_10252
chr15	23377604	23377906	303	23377750	30.00	22.62938	8.85714	20.25429	NA_peak_10253
chr15	23378358	23378861	504	23378532	78.00	86.58632	22.57143	83.05714	NA_peak_10254
chr15	23452496	23452695	200	23452623	13.00	9.69456	5.97799	7.50379	NA_peak_10255
chr15	23454039	23454334	296	23454190	32.00	33.28899	14.09098	30.77897	NA_peak_10256
chr15	23482012	23482449	438	23482267	71.00	87.21264	26.27737	83.66531	NA_peak_10257
chr15	23640510	23640831	322	23640645	12.00	8.67317	5.55099	6.50171	NA_peak_10258
chr15	23703023	23703635	613	23703176	21.00	18.79750	9.39399	16.47151	NA_peak_10259
chr15	23729697	23730193	497	23730027	17.00	13.96115	7.62712	11.70271	NA_peak_10260
chr15	23776925	23777483	559	23777300	55.00	49.41249	14.00000	46.67563	NA_peak_10261
chr15	23810412	23811806	1395	23811028	133.00	92.15100	10.91205	88.45823	NA_peak_10262
chr15	23861479	23862063	585	23861818	34.00	30.46633	11.74497	27.99254	NA_peak_10263
chr15	23872521	23872868	348	23872676	18.00	15.21100	8.11299	12.93361	NA_peak_10264
chr15	23892636	23893213	578	23893063	13.00	9.69456	5.97799	7.50379	NA_peak_10265
chr15	24102152	24102366	215	24102296	11.00	7.68347	5.12399	5.53241	NA_peak_10266
chr15	24123295	24123736	442	24123481	26.00	24.83766	11.34454	22.43492	NA_peak_10267
chr15	24299813	24300478	666	24300282	23.00	18.96974	8.88889	16.64159	NA_peak_10268
chr15	25093554	25093792	239	25093606	12.00	8.67317	5.55099	6.50171	NA_peak_10269
chr15	25200160	25202054	1895	25201675	131.00	64.01072	6.67341	61.01968	NA_peak_10270
chr15	25682974	25684199	1226	25683848	117.00	58.75634	6.83662	55.86379	NA_peak_10271
chr15	25684403	25684960	558	25684591	128.00	68.28532	7.44804	65.20707	NA_peak_10272
chr15	25828055	25828254	200	25828121	10.00	6.72795	4.69699	4.59850	NA_peak_10273
chr15	26020309	26021089	781	26020860	15.00	11.82423	6.83199	9.59739	NA_peak_10274
chr15	26033247	26033720	474	26033557	11.00	7.68347	5.12399	5.53241	NA_peak_10275
chr15	26076133	26076500	368	26076323	15.00	11.82423	6.83199	9.59739	NA_peak_10276
chr15	26095210	26096136	927	26095567	46.00	34.38145	10.04274	31.85728	NA_peak_10277
chr15	26107049	26108210	1162	26107794	93.00	51.26921	7.52000	48.50303	NA_peak_10278
chr15	26108527	26109015	489	26108744	98.00	55.96857	7.93269	53.12460	NA_peak_10279
chr15	26178958	26179243	286	26179079	27.00	25.97912	11.66667	23.56200	NA_peak_10280
chr15	26179459	26179711	253	26179582	12.00	8.53045	5.46218	6.36451	NA_peak_10281
chr15	26326988	26327422	435	26327204	84.00	53.72845	9.10064	50.92229	NA_peak_10282
chr15	26327604	26328284	681	26327818	117.00	89.67799	12.66094	86.05930	NA_peak_10283
chr15	26860158	26860664	507	26860499	14.00	9.55944	5.68182	7.37341	NA_peak_10284
chr15	26873543	26874323	781	26874087	133.00	97.01804	11.85841	93.17104	NA_peak_10285
chr15	26874596	26874809	214	26874687	36.00	10.04693	3.28597	7.85065	NA_peak_10286
chr15	26927390	26927702	313	26927515	11.00	7.68347	5.12399	5.53241	NA_peak_10287
chr15	27016952	27018212	1261	27017554	65.00	27.76703	5.30547	25.32747	NA_peak_10288
chr15	27018417	27019056	640	27018879	71.00	33.32080	5.96027	30.81037	NA_peak_10289
chr15	27084152	27084422	271	27084272	16.00	12.92898	7.25899	10.68499	NA_peak_10290
chr15	27111858	27113176	1319	27112673	102.00	65.78331	9.46691	62.75682	NA_peak_10291
chr15	27134224	27134631	408	27134553	15.00	11.82423	6.83199	9.59739	NA_peak_10292
chr15	27215843	27216856	1014	27216118	59.00	46.08837	11.45038	43.40210	NA_peak_10293
chr15	27232407	27232679	273	27232563	8.00	4.93132	3.84299	2.85145	NA_peak_10294
chr15	27438605	27439376	772	27438761	32.00	27.98263	11.07383	25.54023	NA_peak_10295
chr15	27603931	27604192	262	27604048	22.00	20.03262	9.82099	17.69062	NA_peak_10296
chr15	27699313	27699524	212	27699424	9.00	4.67225	3.54610	2.60844	NA_peak_10297
chr15	27699742	27700176	435	27699875	17.00	11.95018	6.42857	9.72152	NA_peak_10298
chr15	27834541	27834948	408	27834761	14.00	10.74554	6.40499	8.53631	NA_peak_10299
chr15	28340893	28341963	1071	28341126	120.00	65.74043	7.66793	62.71484	NA_peak_10300
chr15	28344374	28345042	669	28344799	118.00	64.59722	7.64782	61.59444	NA_peak_10301
chr15	28351548	28352295	748	28351797	47.00	42.28070	13.33333	39.64977	NA_peak_10302
chr15	28566269	28567196	928	28567041	65.00	64.03145	17.18750	61.03992	NA_peak_10303
chr15	28699776	28700409	634	28700176	65.00	59.59695	15.20737	56.68953	NA_peak_10304
chr15	28833975	28834512	538	28834354	44.00	42.11791	14.33121	39.48930	NA_peak_10305
chr15	28834843	28835139	297	28834997	21.00	14.58822	6.96203	12.32019	NA_peak_10306
chr15	28982397	28983335	939	28982827	82.00	62.25019	11.75637	59.29336	NA_peak_10307
chr15	28983665	28984068	404	28983777	42.00	21.59659	6.05634	19.23461	NA_peak_10308
chr15	29076959	29077880	922	29077333	47.00	41.97943	13.18681	39.35266	NA_peak_10309
chr15	29130679	29132083	1405	29131030	147.00	97.46203	10.29207	93.59994	NA_peak_10310
chr15	29210605	29211683	1079	29210989	111.00	102.07961	17.33746	98.05743	NA_peak_10311
chr15	29395928	29396133	206	29396041	12.00	8.67317	5.55099	6.50171	NA_peak_10312
chr15	29431810	29432506	697	29432308	20.00	15.47401	7.72059	13.19318	NA_peak_10313
chr15	29560934	29562642	1709	29561904	178.00	108.13588	9.17008	103.89272	NA_peak_10314
chr15	29666251	29666525	275	29666396	11.00	7.68347	5.12399	5.53241	NA_peak_10315
chr15	29861975	29862936	962	29862543	83.00	45.36549	7.32984	42.68993	NA_peak_10316
chr15	29863304	29863817	514	29863449	80.00	42.60608	7.05575	39.97048	NA_peak_10317
chr15	29906321	29906559	239	29906433	12.00	8.67317	5.55099	6.50171	NA_peak_10318
chr15	29949017	29949791	775	29949549	93.00	84.54955	16.37631	81.07659	NA_peak_10319
chr15	29967156	29968759	1604	29967456	168.00	68.46812	5.49772	65.38598	NA_peak_10320
chr15	29990273	29990678	406	29990485	34.00	27.83801	10.35503	25.39744	NA_peak_10321
chr15	30026893	30027387	495	30027224	9.00	4.92181	3.70370	2.85145	NA_peak_10322
chr15	30066938	30067569	632	30067121	42.00	31.88443	10.00000	29.39255	NA_peak_10323
chr15	30112440	30115280	2841	30114363	168.00	61.59838	4.91851	58.65408	NA_peak_10324
chr15	30205999	30206262	264	30206150	11.00	7.62093	5.08475	5.47506	NA_peak_10325
chr15	30213013	30213820	808	30213204	84.00	63.10046	11.61202	60.12729	NA_peak_10326
chr15	30217955	30218180	226	30217992	20.00	6.01828	3.07018	3.90818	NA_peak_10327
chr15	30260321	30261185	865	30260965	122.00	95.37281	13.16916	91.57928	NA_peak_10328
chr15	30261337	30261632	296	30261500	51.00	23.46288	5.54371	21.07746	NA_peak_10329
chr15	30395934	30396921	988	30396126	119.00	114.19459	19.04762	109.70383	NA_peak_10330
chr15	30465326	30465658	333	30465466	25.00	23.84539	11.10198	21.45496	NA_peak_10331
chr15	30484007	30484212	206	30484078	25.00	12.01702	4.94297	9.78740	NA_peak_10332
