Chr	Start	Stop	NFR_Length	Chr_Length
15	144434	144509	75	1091275
15	145123	145191	68	1091275
15	145197	145295	98	1091275
15	146328	146405	77	1091275
15	146507	146557	50	1091275
15	146633	146734	101	1091275
15	146836	146904	68	1091275
15	147003	147074	71	1091275
15	147166	147335	169	1091275
15	147426	147493	67	1091275
15	147767	147826	59	1091275
15	150244	150453	209	1091275
15	151630	151703	73	1091275
15	151754	151868	114	1091275
15	151953	152017	64	1091275
15	152433	152519	86	1091275
15	152759	152816	57	1091275
15	153224	153294	70	1091275
15	153405	153466	61	1091275
15	153555	153736	181	1091275
15	153986	154046	60	1091275
15	154785	154975	190	1091275
15	155016	155106	90	1091275
15	155192	155298	106	1091275
15	156843	156921	78	1091275
15	157820	157881	61	1091275
15	158269	158319	50	1091275
15	158593	158655	62	1091275
15	158755	158833	78	1091275
15	158919	159117	198	1091275
15	159419	159470	51	1091275
15	160584	160841	257	1091275
15	160882	161059	177	1091275
15	161121	161449	328	1091275
15	161562	161620	58	1091275
15	161738	161848	110	1091275
15	161883	161968	85	1091275
15	162065	162159	94	1091275
15	162221	162330	109	1091275
15	162446	162514	68	1091275
15	163160	163287	127	1091275
15	163391	163448	57	1091275
15	165275	165329	54	1091275
15	165382	165536	154	1091275
15	165653	165706	53	1091275
15	166786	166844	58	1091275
15	166952	167109	157	1091275
15	167208	167283	75	1091275
15	167554	167615	61	1091275
15	167687	167743	56	1091275
15	167863	168328	465	1091275
15	168584	168640	56	1091275
15	170062	170278	216	1091275
15	170534	170649	115	1091275
15	170793	170910	117	1091275
15	171017	171081	64	1091275
15	172102	172167	65	1091275
15	176474	176578	104	1091275
15	180415	180495	80	1091275
15	180596	180662	66	1091275
15	180966	181021	55	1091275
15	181137	181189	52	1091275
15	181303	181382	79	1091275
15	181473	181641	168	1091275
15	181752	181832	80	1091275
15	181932	181991	59	1091275
15	182074	182147	73	1091275
15	182246	182311	65	1091275
15	184302	184361	59	1091275
15	184857	184939	82	1091275
15	185016	185107	91	1091275
15	185192	185406	214	1091275
15	185688	185765	77	1091275
15	185820	185871	51	1091275
15	186617	186685	68	1091275
15	186769	186987	218	1091275
15	189273	189356	83	1091275
15	189399	189600	201	1091275
15	189640	189704	64	1091275
15	190162	190251	89	1091275
15	193633	193753	120	1091275
15	194327	194398	71	1091275
15	194811	194953	142	1091275
15	195065	195115	50	1091275
15	195218	195272	54	1091275
15	195375	195438	63	1091275
15	195541	195602	61	1091275
15	195710	195766	56	1091275
15	196368	196504	136	1091275
15	196612	196665	53	1091275
15	196786	196849	63	1091275
15	196935	197020	85	1091275
15	197024	197118	94	1091275
15	197148	197201	53	1091275
15	198427	198488	61	1091275
15	198738	198908	170	1091275
15	199680	199739	59	1091275
15	200018	200072	54	1091275
15	200156	200277	121	1091275
15	201828	201985	157	1091275
15	202553	202705	152	1091275
15	202807	202858	51	1091275
15	204185	204261	76	1091275
15	204352	204413	61	1091275
15	204487	204671	184	1091275
15	204756	204818	62	1091275
15	205570	205640	70	1091275
15	205913	206039	126	1091275
15	207085	207138	53	1091275
15	207227	207376	149	1091275
15	207478	207539	61	1091275
15	208373	208433	60	1091275
15	210165	210225	60	1091275
15	210332	210460	128	1091275
15	210567	210635	68	1091275
15	211528	211590	62	1091275
15	211687	211757	70	1091275
15	211867	211921	54	1091275
15	212017	212181	164	1091275
15	212313	212366	53	1091275
15	213806	213901	95	1091275
15	216045	216111	66	1091275
15	216209	216462	253	1091275
15	216500	216646	146	1091275
15	216843	216894	51	1091275
15	216971	217096	125	1091275
15	218544	218633	89	1091275
15	218695	219010	315	1091275
15	219112	219201	89	1091275
15	220235	220298	63	1091275
15	220566	220736	170	1091275
15	221013	221087	74	1091275
15	222869	222933	64	1091275
15	223041	223175	134	1091275
15	223280	223344	64	1091275
15	223432	223488	56	1091275
15	223617	223675	58	1091275
15	224373	224424	51	1091275
15	226048	226102	54	1091275
15	226209	226286	77	1091275
15	226521	226608	87	1091275
15	226872	226931	59	1091275
15	227039	227118	79	1091275
15	227196	227298	102	1091275
15	227521	227638	117	1091275
15	227739	227824	85	1091275
15	227894	227953	59	1091275
15	228050	228123	73	1091275
15	228197	228270	73	1091275
15	228386	228554	168	1091275
15	228652	228705	53	1091275
15	228966	229021	55	1091275
15	229857	229941	84	1091275
15	230023	230166	143	1091275
15	230274	230325	51	1091275
15	230591	230643	52	1091275
15	231356	231432	76	1091275
15	232049	232136	87	1091275
15	232139	232237	98	1091275
15	232244	232406	162	1091275
15	233434	233487	53	1091275
15	233602	233697	95	1091275
15	233759	233972	213	1091275
15	234078	234241	163	1091275
15	234519	234744	225	1091275
15	234840	234914	74	1091275
15	235033	235088	55	1091275
15	235194	235256	62	1091275
15	235677	235728	51	1091275
15	236747	236801	54	1091275
15	238295	238347	52	1091275
15	238370	238561	191	1091275
15	238664	238717	53	1091275
15	238987	239041	54	1091275
15	239790	239863	73	1091275
15	240913	240989	76	1091275
15	241046	241128	82	1091275
15	241226	241301	75	1091275
15	241416	241520	104	1091275
15	241594	241659	65	1091275
15	242460	242514	54	1091275
15	242774	242993	219	1091275
15	243122	243195	73	1091275
15	243265	243357	92	1091275
15	243447	243509	62	1091275
15	245841	245899	58	1091275
15	246415	246478	63	1091275
15	246593	246657	64	1091275
15	246743	246826	83	1091275
15	246878	247086	208	1091275
15	247192	247265	73	1091275
15	247358	247422	64	1091275
15	247518	247588	70	1091275
15	247691	247742	51	1091275
15	247841	247919	78	1091275
15	248824	248887	63	1091275
15	249315	249416	101	1091275
15	249453	249549	96	1091275
15	249656	249758	102	1091275
15	249852	249928	76	1091275
15	250024	250088	64	1091275
15	250177	250263	86	1091275
15	250963	251036	73	1091275
15	251063	251121	58	1091275
15	252530	252597	67	1091275
15	252680	252871	191	1091275
15	253067	253119	52	1091275
15	253615	253795	180	1091275
15	253834	254274	440	1091275
15	254936	255039	103	1091275
15	255128	255279	151	1091275
15	256124	256352	228	1091275
15	256440	256504	64	1091275
15	256561	256694	133	1091275
15	259016	259074	58	1091275
15	259146	259348	202	1091275
15	259578	259654	76	1091275
15	259746	259897	151	1091275
15	260160	260222	62	1091275
15	260306	260385	79	1091275
15	260778	260856	78	1091275
15	260948	261004	56	1091275
15	262796	262855	59	1091275
15	262961	263021	60	1091275
15	263311	263422	111	1091275
15	263522	263590	68	1091275
15	263688	263747	59	1091275
15	263833	263918	85	1091275
15	264528	264585	57	1091275
15	264709	264776	67	1091275
15	265011	265105	94	1091275
15	265143	265328	185	1091275
15	265580	265671	91	1091275
15	266170	266222	52	1091275
15	266257	266315	58	1091275
15	267100	267167	67	1091275
15	267430	267491	61	1091275
15	267600	267725	125	1091275
15	267960	268143	183	1091275
15	269651	269776	125	1091275
15	271405	271480	75	1091275
15	271603	271776	173	1091275
15	273777	273954	177	1091275
15	274378	274504	126	1091275
15	274684	274764	80	1091275
15	274767	274879	112	1091275
15	274985	275043	58	1091275
15	276774	276833	59	1091275
15	276927	276993	66	1091275
15	277105	277177	72	1091275
15	277607	277774	167	1091275
15	277837	277986	149	1091275
15	278092	278150	58	1091275
15	278278	278350	72	1091275
15	278424	278487	63	1091275
15	280195	280268	73	1091275
15	281368	281433	65	1091275
15	281537	281652	115	1091275
15	281905	281974	69	1091275
15	282232	282385	153	1091275
15	282632	282684	52	1091275
15	285296	285354	58	1091275
15	285465	286065	600	1091275
15	287711	287788	77	1091275
15	287963	288019	56	1091275
15	288066	288150	84	1091275
15	288194	288337	143	1091275
15	288399	288630	231	1091275
15	288713	288773	60	1091275
15	290696	290762	66	1091275
15	291645	291699	54	1091275
15	291990	292066	76	1091275
15	292145	292406	261	1091275
15	292509	292581	72	1091275
15	292866	292925	59	1091275
15	293185	293236	51	1091275
15	293370	293423	53	1091275
15	294026	294095	69	1091275
15	294238	294289	51	1091275
15	295557	295615	58	1091275
15	295742	295794	52	1091275
15	296081	296150	69	1091275
15	296233	296423	190	1091275
15	296519	296571	52	1091275
15	296824	296953	129	1091275
15	297053	297127	74	1091275
15	297536	297607	71	1091275
15	297852	297904	52	1091275
15	298915	298969	54	1091275
15	299071	299141	70	1091275
15	299264	299479	215	1091275
15	299568	299619	51	1091275
15	300018	300078	60	1091275
15	300146	300256	110	1091275
15	300501	300584	83	1091275
15	300706	300781	75	1091275
15	300815	300909	94	1091275
15	301000	301054	54	1091275
15	301105	301192	87	1091275
15	301197	301307	110	1091275
15	301444	301494	50	1091275
15	302517	302608	91	1091275
15	302699	302756	57	1091275
15	302851	302916	65	1091275
15	303027	303104	77	1091275
15	303193	303429	236	1091275
15	303474	303545	71	1091275
15	303936	304007	71	1091275
15	304086	304194	108	1091275
15	304374	304579	205	1091275
15	304833	305049	216	1091275
15	305326	305389	63	1091275
15	307481	307562	81	1091275
15	307680	307881	201	1091275
15	307984	308040	56	1091275
15	308131	308186	55	1091275
15	309085	309315	230	1091275
15	310036	310092	56	1091275
15	310178	310297	119	1091275
15	310387	310473	86	1091275
15	310596	310651	55	1091275
15	310731	310818	87	1091275
15	310890	310944	54	1091275
15	311030	311117	87	1091275
15	312471	312558	87	1091275
15	312641	312841	200	1091275
15	312953	313017	64	1091275
15	313114	313183	69	1091275
15	315494	315783	289	1091275
15	315875	315965	90	1091275
15	316234	316396	162	1091275
15	316559	316718	159	1091275
15	317650	317701	51	1091275
15	321610	321660	50	1091275
15	322515	322610	95	1091275
15	322857	322927	70	1091275
15	323002	323185	183	1091275
15	323259	323369	110	1091275
15	323432	323497	65	1091275
15	323768	323855	87	1091275
15	324434	324542	108	1091275
15	324647	324812	165	1091275
15	324914	324978	64	1091275
15	325071	325134	63	1091275
15	325402	325472	70	1091275
15	325557	325630	73	1091275
15	325734	325822	88	1091275
15	325945	325997	52	1091275
15	326091	326191	100	1091275
15	326262	326355	93	1091275
15	326440	326591	151	1091275
15	326701	326812	111	1091275
15	326919	326969	50	1091275
15	327066	327119	53	1091275
15	327228	327283	55	1091275
15	329003	329079	76	1091275
15	329160	329341	181	1091275
15	329788	329849	61	1091275
15	329965	330019	54	1091275
15	330110	330168	58	1091275
15	330856	330906	50	1091275
15	331200	331384	184	1091275
15	331440	331529	89	1091275
15	331643	331708	65	1091275
15	331806	331881	75	1091275
15	331993	332065	72	1091275
15	332189	332255	66	1091275
15	332882	332945	63	1091275
15	333011	333116	105	1091275
15	333205	333261	56	1091275
15	333369	333569	200	1091275
15	333644	333721	77	1091275
15	333808	333872	64	1091275
15	334657	334744	87	1091275
15	336205	336263	58	1091275
15	336366	336431	65	1091275
15	336522	336597	75	1091275
15	337037	337101	64	1091275
15	337177	337266	89	1091275
15	337361	337560	199	1091275
15	337661	337726	65	1091275
15	338671	338870	199	1091275
15	339698	339767	69	1091275
15	339858	339909	51	1091275
15	340018	340167	149	1091275
15	340214	340302	88	1091275
15	340331	340503	172	1091275
15	340569	340657	88	1091275
15	340746	340849	103	1091275
15	340906	340967	61	1091275
15	341073	341173	100	1091275
15	342174	342226	52	1091275
15	342322	342377	55	1091275
15	342481	342555	74	1091275
15	342657	342882	225	1091275
15	342964	343022	58	1091275
15	343441	343577	136	1091275
15	343686	343775	89	1091275
15	343912	344080	168	1091275
15	345801	345869	68	1091275
15	345917	345971	54	1091275
15	346115	346202	87	1091275
15	347001	347075	74	1091275
15	347361	347624	263	1091275
15	348176	348270	94	1091275
15	348380	348448	68	1091275
15	348554	348687	133	1091275
15	349155	349226	71	1091275
15	349527	349578	51	1091275
15	349660	349808	148	1091275
15	349927	350014	87	1091275
15	350110	350176	66	1091275
15	350464	350521	57	1091275
15	350623	350699	76	1091275
15	350765	350820	55	1091275
15	353578	353629	51	1091275
15	353856	354120	264	1091275
15	354295	354375	80	1091275
15	354478	354569	91	1091275
15	354633	354745	112	1091275
15	354820	354881	61	1091275
15	354960	355081	121	1091275
15	355169	355220	51	1091275
15	355302	355415	113	1091275
15	355705	355777	72	1091275
15	356057	356142	85	1091275
15	356186	356292	106	1091275
15	356376	356512	136	1091275
15	357216	357404	188	1091275
15	357527	357582	55	1091275
15	360263	360398	135	1091275
15	360497	360553	56	1091275
15	361026	361133	107	1091275
15	361186	361367	181	1091275
15	361640	361735	95	1091275
15	361801	361869	68	1091275
15	363510	363575	65	1091275
15	363857	363912	55	1091275
15	363975	364034	59	1091275
15	364150	364323	173	1091275
15	364412	364480	68	1091275
15	364589	364672	83	1091275
15	366645	366727	82	1091275
15	366955	367042	87	1091275
15	367280	367335	55	1091275
15	367462	367525	63	1091275
15	367605	367698	93	1091275
15	367793	367956	163	1091275
15	368035	368113	78	1091275
15	368745	368814	69	1091275
15	369089	369145	56	1091275
15	369418	369536	118	1091275
15	369571	369669	98	1091275
15	370212	370299	87	1091275
15	370402	370489	87	1091275
15	370872	371105	233	1091275
15	371178	371274	96	1091275
15	371384	371438	54	1091275
15	371511	371609	98	1091275
15	371891	371962	71	1091275
15	372263	372318	55	1091275
15	373481	373685	204	1091275
15	373798	373862	64	1091275
15	373962	374023	61	1091275
15	375367	375427	60	1091275
15	375873	375976	103	1091275
15	376385	376453	68	1091275
15	377863	378169	306	1091275
15	379594	379778	184	1091275
15	379906	379959	53	1091275
15	380574	380631	57	1091275
15	380756	380971	215	1091275
15	381064	381126	62	1091275
15	381221	381285	64	1091275
15	382819	383008	189	1091275
15	383031	383144	113	1091275
15	383196	383353	157	1091275
15	383501	383560	59	1091275
15	384381	384432	51	1091275
15	384527	384607	80	1091275
15	384723	384799	76	1091275
15	384811	385144	333	1091275
15	385858	385925	67	1091275
15	386021	386111	90	1091275
15	386198	386274	76	1091275
15	386388	386473	85	1091275
15	386578	386727	149	1091275
15	386820	386888	68	1091275
15	386993	387078	85	1091275
15	387943	387998	55	1091275
15	389527	389621	94	1091275
15	389722	389810	88	1091275
15	390049	390105	56	1091275
15	391506	391848	342	1091275
15	391880	391948	68	1091275
15	392072	392154	82	1091275
15	394526	394596	70	1091275
15	394666	394864	198	1091275
15	394954	395005	51	1091275
15	395288	395364	76	1091275
15	397187	397255	68	1091275
15	397364	397580	216	1091275
15	397676	397727	51	1091275
15	397851	397902	51	1091275
15	399791	399865	74	1091275
15	399969	400028	59	1091275
15	400140	400336	196	1091275
15	400578	400640	62	1091275
15	401241	401293	52	1091275
15	401392	401496	104	1091275
15	401777	401839	62	1091275
15	401952	402015	63	1091275
15	402659	402781	122	1091275
15	403028	403119	91	1091275
15	403185	403252	67	1091275
15	404755	404824	69	1091275
15	404920	405006	86	1091275
15	405085	405142	57	1091275
15	405427	405624	197	1091275
15	405715	405772	57	1091275
15	405879	405929	50	1091275
15	406685	406776	91	1091275
15	408092	408353	261	1091275
15	408467	408537	70	1091275
15	409983	410183	200	1091275
15	410275	410445	170	1091275
15	410556	410607	51	1091275
15	410712	410763	51	1091275
15	412332	412404	72	1091275
15	412517	412726	209	1091275
15	412806	412922	116	1091275
15	412944	413046	102	1091275
15	413146	413201	55	1091275
15	413301	413353	52	1091275
15	413460	413544	84	1091275
15	413653	413817	164	1091275
15	414068	414145	77	1091275
15	414400	414477	77	1091275
15	415946	416144	198	1091275
15	416224	416304	80	1091275
15	417838	418144	306	1091275
15	418349	418467	118	1091275
15	418475	418599	124	1091275
15	421375	421432	57	1091275
15	421544	421606	62	1091275
15	421695	421896	201	1091275
15	421985	422052	67	1091275
15	422181	422248	67	1091275
15	422280	422427	147	1091275
15	422505	422603	98	1091275
15	423180	423262	82	1091275
15	423687	423742	55	1091275
15	424032	424094	62	1091275
15	424124	424275	151	1091275
15	424320	424662	342	1091275
15	424703	424792	89	1091275
15	426129	426445	316	1091275
15	426600	426652	52	1091275
15	427217	427313	96	1091275
15	427395	427590	195	1091275
15	427705	427832	127	1091275
15	428058	428110	52	1091275
15	428251	428302	51	1091275
15	429856	429909	53	1091275
15	430024	430252	228	1091275
15	430337	430393	56	1091275
15	431557	431610	53	1091275
15	431727	431876	149	1091275
15	431975	432135	160	1091275
15	432222	432278	56	1091275
15	432392	432454	62	1091275
15	432545	432628	83	1091275
15	432731	432784	53	1091275
15	433405	433525	120	1091275
15	435990	436082	92	1091275
15	436505	436695	190	1091275
15	436776	436933	157	1091275
15	437021	437110	89	1091275
15	437204	437274	70	1091275
15	437855	437929	74	1091275
15	438207	438285	78	1091275
15	438375	438490	115	1091275
15	438529	438615	86	1091275
15	438628	438873	245	1091275
15	439131	439187	56	1091275
15	440327	440428	101	1091275
15	441199	441383	184	1091275
15	441463	441552	89	1091275
15	441661	441711	50	1091275
15	441936	442003	67	1091275
15	442707	442806	99	1091275
15	443248	443353	105	1091275
15	443712	444127	415	1091275
15	444380	444661	281	1091275
15	445863	446055	192	1091275
15	446647	446699	52	1091275
15	446787	447072	285	1091275
15	447156	447232	76	1091275
15	447354	447430	76	1091275
15	448374	448475	101	1091275
15	448620	448721	101	1091275
15	448929	449201	272	1091275
15	449278	449354	76	1091275
15	451348	451402	54	1091275
15	451617	451762	145	1091275
15	452857	452929	72	1091275
15	453183	453244	61	1091275
15	453519	453696	177	1091275
15	453787	453855	68	1091275
15	455796	455886	90	1091275
15	456382	456445	63	1091275
15	457330	457386	56	1091275
15	457510	457566	56	1091275
15	457667	457719	52	1091275
15	457826	457925	99	1091275
